Longitude,Latitude,nx,ny
44.04779244038609,39.35059740553785,0.3723382283186364,0.9280971089991279
43.93567010218145,39.35853399829615,0.16234888597116232,0.9867334185198768
43.83113181768423,39.38624493715001,0.5358543602364977,0.8443104314264593
43.771087908465994,39.46298857191869,0.8223561667956216,0.5689730529060333
43.72179436457883,39.544274088730596,0.8621117521895133,0.506718192624586
43.675459789044275,39.62568674773557,0.8053438031161514,0.5928080286082618
43.61122860716628,39.69448029929438,0.5361860357369308,0.844099837152404
43.50735883945717,39.73246722297745,0.5150425498082949,0.8571646118960874
43.43283194639673,39.80167309489614,0.8493194524967432,0.5278792168769598
43.41037352001049,39.88850958225047,0.8925231187550713,0.4510016435532368
43.351674773344776,39.96228149674363,0.5124069398200042,0.8587427601000771
43.24119655357347,39.98945651966619,0.19415645776219626,0.9809705754553684
43.12612030711276,40.00692387164435,0.04647677554968208,0.9989193707875047
43.009628263277605,40.00023071002354,-0.12990634430450732,0.9915262687944475
42.896374510686684,39.97682337156448,-0.2188520835081611,0.9757580466202351
42.784694441267185,39.94978046186115,-0.18136289147717494,0.9834162402538604
42.66910986647491,39.934910932743925,-0.1633604384309023,0.9865664534919396
42.55596895835808,39.91190699166956,-0.2508800419677311,0.9680181839936012
42.450931390770975,39.87836589459677,-0.22029735137053635,0.9754327639458942
42.33599152874199,39.86222602246602,-0.14607664201794482,0.9892732760247601
42.221163621073835,39.844438257962146,-0.21276104619026182,0.9771042611840485
42.114133056972896,39.8139171137498,-0.9081048281265258,0.41874290577070417
42.176834565147104,39.74830425984876,-0.9782809629644759,-0.207283278392874
42.14523478225036,39.66713139137895,-0.8338301997814931,0.5520210122199655
42.07596882380532,39.59594610790831,-0.4666659762476524,0.8844336417238016
41.96429026293725,39.571657127659925,-0.27538390557659204,0.9613343354678344
41.85945999184894,39.53392497172684,-0.2872959292655538,0.9578418705754317
41.75065883449869,39.50758032997649,-0.08953369615502121,0.9959837936697666
41.634838007313206,39.513732638637705,-0.1881239043641412,0.9821453032045673
41.5367654288518,39.46661036101493,-0.36183563877643893,0.9322419055756109
41.429542843346944,39.43405041630124,-0.5301395885197474,0.847910382460383
41.36533885947655,39.35942920976373,-0.3568584914406701,0.9341584539502328
41.266192552104926,39.37164886305027,0.5703237654126454,0.8214199916032856
41.22827033512723,39.45459786614605,0.9837176007181989,0.17972112295784864
41.2346474364898,39.54431351669015,0.9859256464067124,0.16718438849816844
41.198877280007174,39.627935622915274,0.9975286783407208,-0.0702604859634123
41.24582954286463,39.70307233596381,0.9233423376111394,-0.3839777696362077
41.26640089312879,39.79030807182744,0.8861698228721926,-0.4633605993507291
41.33068159788322,39.865350550105305,0.8216402171445452,-0.5700064504640844
41.375636118302786,39.94776603402896,0.909889203801333,-0.4148513430203359
41.40758949954699,40.034031863516034,0.7694417040448458,-0.6387170453937832
41.4956412297484,40.09233229871644,0.5713823622607358,-0.8206839806511037
41.58006529800656,40.15411417471023,0.35472649634538034,-0.9349701133140731
41.69424081231812,40.16768073295773,0.04132790390003713,-0.9991456372117276
41.81156901247579,40.16368991913402,0.03313308516134631,-0.9994509486051284
41.924263110429585,40.1753062681608,0.32401021049519224,-0.9460535838391297
42.01435629981002,40.23314174805504,0.603307298015742,-0.7975088113374954
42.090986282114656,40.30143065048235,0.5237285394614037,-0.8518852134845545
42.192168323998224,40.34245839101665,0.3068469831700016,-0.9517588606992156
42.30385062379499,40.370058097797205,0.07357121985908462,-0.9972899656611643
42.4146843386769,40.358873651574534,0.23257042011610476,-0.9725795595667321
42.489176557954245,40.4143746063459,0.8792179205833276,-0.4764198233964761
42.492931443621885,40.50327624257282,0.9444883276702825,-0.3285449724080298
42.54767591004558,40.58254627192208,0.7641370420643135,-0.6450539364620618
42.617665236476945,40.65103708260504,0.9806692256106545,-0.19567286459854172
42.57799933932687,40.73452060915151,0.6719348143827779,0.74061029240781
42.47827004058711,40.7775064093701,0.28785911488262844,0.9576727676920701
42.365510392299065,40.79839094386007,0.5624493471273043,0.8268317434134161
42.329347447617245,40.878810472567544,0.9975519022301583,0.06992998181747902
42.35408841230468,40.96132560470949,0.9670379366985555,0.2546323408088622
42.290479735817065,41.02642154076117,0.9776654928751412,0.21016703842707463
42.32295174746483,41.10616869240281,0.7702532928904668,-0.6377380847898241
42.40827692591973,41.168695737228084,0.5334952661714705,-0.8458030509359917
42.505150063920894,41.22109135581264,0.562894904911632,-0.8265284786530497
42.58188111811511,41.28692628557813,0.9688328401458147,-0.24771541707167546
42.543702027270896,41.37187086153381,0.9462007291392724,0.3235802530691717
42.522985864435846,41.4591454845113,0.9930764391043166,-0.1174699369876843
42.56386306993073,41.54230984334206,0.9998171014006373,0.0191249508973922
42.51980864588893,41.625244600537144,0.8753241619356907,0.4835365669022154
42.473506642142915,41.705877957612245,0.6399313101708098,0.7684321168867624
42.369201944588845,41.750666146000306,0.8399545296080932,0.5426567867361901
42.410373957888375,41.80359825781315,0.3067834079128622,-0.9517793550132144
42.53082794101091,41.802762436730404,0.09089245025472589,-0.9958607144007099
42.64619837598508,41.82512200996116,0.09093484983421943,-0.9958568436706292
42.765743699334415,41.82421334038449,0.026731218678849665,-0.9996426571270073
42.885013262139566,41.83150810493225,0.05694296749124375,-0.9983774328645911
43.00510607934481,41.837865496147316,0.06639476995333919,-0.997793432792
43.125051003512446,41.84748059993452,0.12356326221651796,-0.9923366970088388
43.24190371673869,41.867350940603565,0.23470859641773287,-0.9720657769758269
43.352942075749695,41.902505676393176,0.42792853944263737,-0.9038125719033184
43.440966083700694,41.96160108781346,0.7295776473382478,-0.6838979869135362
43.48603114904219,42.04448418025949,0.8425551465587103,-0.5386100862473985
43.54421317777101,42.12311193340914,0.8475412344251779,-0.5307295506649744
43.5875823030076,42.20665489466818,0.8711375423954896,-0.4910390842174852
43.63703368724917,42.28778198332901,0.6385755509349091,-0.769559137265082
43.73964269915397,42.33283369827467,0.5745369813195562,-0.8184786234815249
43.7906971483237,42.39564715968431,0.9533635115192443,-0.3018244769790814
43.78560269666326,42.47800610129986,0.8493882340467434,-0.5277685362570932
43.87752421417311,42.535386236690144,0.8840627807807158,-0.46736816284195926
43.845748616385755,42.591776728548304,0.5745232384118452,0.8184882702426262
43.74277529753162,42.6299708346324,0.880729338320935,0.47361992422275484
43.779757802546875,42.71449125729824,0.9840885411573759,0.17767876396110993
43.71541076923477,42.78153153964159,0.5445210988019464,0.83874714482943
43.608827210724066,42.82546071245764,0.3944716574856397,0.9189081082679226
43.50496057632258,42.87187423622822,0.2945828981747049,0.9556259289612183
43.38633330461927,42.89404706795535,0.20462558157016186,0.9788403196472206
43.26989944487225,42.92101352867676,0.287695142254718,0.9577220395934499
43.16095091548723,42.96175086490522,0.41222009593936637,0.9110842949495616
43.06204601765062,43.015056813349304,0.6294359215303601,0.7770523924982319
43.0011456424946,43.091197965567424,0.6426934827280243,0.7661234151616322
42.9051819659781,43.14664854085573,0.37615890293828635,0.9265551682119446
42.79038346417061,43.17676229298058,0.06621392589087408,0.9978054499841729
42.670739026939415,43.162206070022755,0.0003393374110931816,0.9999999424250591
42.552620032504706,43.176842975012576,0.2832661307183029,0.9590413438365841
42.45163921746429,43.226920230335026,0.679523237804248,0.7336539847121609
42.409400563652724,43.309495368673446,0.974613869801802,0.2238923955608056
42.412040409314756,43.399295658957726,0.9797134978604769,-0.20040324875108456
42.44544438187711,43.48570316694482,0.9772388648454137,-0.21214193606085327
42.45021648822343,43.57515503268505,0.9320091658413951,0.36243470417114676
42.382702025746575,43.64704657674294,0.677382287113605,0.7356311827979708
42.299936245840875,43.713535754809826,0.6001752446202584,0.799868536538982
42.2106505295383,43.77614410228244,0.484220583166479,0.8749459565241244
42.104252234986184,43.82183298750845,0.6768599752437318,0.7361117944395776
42.09721139664932,43.88045218328168,0.8531731167509182,-0.5216278681718646
42.18044075138472,43.94644671687874,0.7163539118950567,-0.6977371087398528
42.238733842675394,44.025750686918435,0.8824578041257954,-0.47039156448375996
42.269192939737536,44.112946431496574,0.9049301797949906,-0.4255600659086869
42.318384202469744,44.19512281598682,0.9232534772052354,-0.3841913804712986
42.33955151456422,44.28202570334347,0.9846488903925248,-0.17454673485565367
42.349637864342746,44.37143023021261,0.98351310654751,0.18083685810494027
42.30763168838752,44.455627300564814,0.8034486779979498,0.5953740184315626
42.23516478289822,44.52591000780729,0.9226926865664081,-0.38553625790172324
42.346785938835595,44.54933402670532,0.5574694277194737,-0.8301974687736179
42.35454676675168,44.60607383475453,0.9099404598568885,0.414738905234889
42.287091296220105,44.68030454783781,0.5121051394712982,0.8589227707582809
42.17163877179046,44.715126857283366,0.5783360375687716,0.8157986440594593
42.1282810900127,44.792888291451845,0.9799377501424859,0.19930380288816082
42.137725567264816,44.88187143948099,0.9006043401053702,0.43463987689047906
42.05341413087064,44.948017887052245,0.5036708927641899,0.8638956139384688
41.94474863364234,44.99438140350015,0.6574762118272774,0.7534753021043575
41.91431373107388,45.069395726069146,0.8685775838066814,-0.49555320694002924
42.015335384165496,45.11810186047539,0.5522332598497196,-0.8336896465206655
42.082743954578895,45.1809633481112,0.7011052062774142,-0.7130578445895568
42.143213907582734,45.24383681903335,0.3915510563657515,-0.9201563835886072
42.26880489973161,45.26013723737862,0.12833584049461358,-0.99173076590602
42.394481332893925,45.27635231348488,0.10149198631574878,-0.9948363567510409
42.521338969561576,45.28590045379659,0.31302546926531505,-0.9497447318049358
42.609531454464644,45.34723047997105,0.7036972743555209,-0.710499926857569
42.6644826797187,45.42767364035302,0.8527524922544619,-0.5223152179994415
42.709088802941935,45.50977174645268,0.9999963924819103,-0.002686079515842244
42.66492777335716,45.59337686326429,0.9690415930692725,0.24689753117794938
42.669075155205235,45.66682025464265,0.6530503621754193,-0.7573144818782706
42.785329134785826,45.69720183237408,0.5113287596373634,-0.8593851869608385
42.85037263218686,45.774691108640305,0.6115185644054741,-0.7912300837224706
42.95219668341527,45.82616887480965,0.3928679160253839,-0.9195949111200387
43.064658300729604,45.86623790062065,0.36147084092696136,-0.9323834142452102
43.17234065594257,45.911515338140795,0.12497343819645823,-0.9921600877607182
43.299167383310376,45.895776890043784,-0.08847094286253972,-0.9960787580653516
43.427575847455564,45.88884554635775,-0.025805704630275445,-0.9996669773522255
43.55669571405335,45.8891289761008,-0.0543270067976112,-0.9985231976936803
43.68406793996756,45.874890489844674,-0.13519199648179087,-0.990819420523875
43.809763179448304,45.8545992775678,-0.1011382651908362,-0.9948723794106398
43.938424944674296,45.84903267458357,0.25990849939978167,-0.9656332491892321
44.0248495163312,45.9124916162042,0.3920938182951429,-0.9199252348178821
44.14502696352766,45.93709132475826,0.3236747880715593,-0.9461683949312781
44.240680538016846,45.98632525995896,0.7464831999960059,-0.6654042621773045
44.267244712732705,46.07420120172893,0.9687180029477124,-0.24816412062382406
44.283731470167794,46.15437619703024,0.8356920866262962,0.5491982668856366
44.18002295569969,46.20692290995186,0.6565409755973253,0.7542903601145334
44.13899577230296,46.280355423737454,0.9383243585459189,0.3457562698771925
44.120895630776594,46.367384524287026,0.8089075228360886,0.5879358974405144
44.02954742225703,46.43093917631927,0.5142995342100221,0.8576106279141801
43.92508604280787,46.48480935160184,0.6515890763240789,0.7585721294742733
43.87726258782156,46.56174695418575,0.8402124405998356,-0.5422573693932318
43.99077572161091,46.58659364899383,0.03175632286907633,-0.9994956407898111
44.11881424428188,46.569421617364924,-0.057353871399826194,-0.998353911914734
44.249495359616525,46.571730610276106,0.3395892089798832,-0.9405738509784425
44.31536255608993,46.64038434470823,0.956712408486646,-0.2910349935105421
44.297240613569556,46.72868244741509,0.9832566788424715,0.18222596826926923
44.282450043395656,46.81797400567419,0.9797530879226691,0.20020960692732662
44.26086801743069,46.906676720166224,0.9983917546965068,0.056691305806359185
44.272389748116495,46.99514607313077,0.9983946327367638,0.05664059782896591
44.25087320516365,47.082853655175896,0.8876196927551274,0.46057711735744433
44.189256881414146,47.155358916581534,0.937350353939008,-0.34838816565781366
44.29657528602586,47.20581667715759,0.6129964481494515,-0.7900856627962292
44.3568776364199,47.28540927984342,0.9562952362033104,-0.29240284064087846
44.34818768362378,47.374613566557635,0.9417572061743291,0.3362935691010493
44.29683556900498,47.45355120956499,0.8868683250803118,0.46202226566394233
44.26356120733127,47.537057125807166,0.9998119098908842,0.019394453855222805
44.29351736486845,47.624609391451465,0.9995440616812746,-0.030193852978710908
44.268402420765824,47.69732173805293,0.5800741395116464,0.8145636823906545
44.145377338501035,47.73010414917269,0.7876686342871413,0.6160991174804828
44.180541930250556,47.80964936620304,0.9259345018658639,-0.3776841249700794
44.212415784658276,47.89445633170984,0.8772803420334516,-0.4799783343877827
44.26374613425467,47.961725839905654,0.7911667546898491,-0.6116004956452635
