Longitude,Latitude
33.60692644699665,56.13138558710232
33.46758425768796,56.26250121195324
33.21770077168334,56.35656255066182
33.006400577621996,56.4855026056682
32.80886643080021,56.62749962500804
32.507971035842154,56.69358922090176
32.18522489465988,56.72359274025775
31.966782170342324,56.837731856072054
31.98821691431144,57.01604877760426
32.17729415747608,57.16299183924121
32.472778645363285,57.242168155994406
32.74731282562067,57.33002184836199
32.83635030321042,57.5008794242733
32.9349390951072,57.666242948714505
33.14048376300242,57.78288474688505
33.321585221987554,57.916016036516375
33.480665415876494,58.04490154089771
33.77281115039434,58.0024640473266
34.1065318874186,58.0314280402146
34.43225313937177,58.05095324465703
34.75708646550308,58.01554298387114
34.97790907019187,58.12387706207501
35.13316214182904,58.280589778743355
35.02962254501975,58.407528618844665
34.777464843607,58.436747512954724
34.705241291876,58.611546310506796
34.68462293404369,58.775693472376524
34.362829476588246,58.839382491540505
34.028265205819004,58.8870874534998
33.724912006204455,58.941140220865876
33.81617087452858,59.09405311371429
34.10192299447201,59.18220077918907
34.15130264023163,59.35948017050709
34.282256689636256,59.50420000601477
34.55959794103745,59.55069688564625
34.66967629115425,59.69296068455449
34.81698037491442,59.84507321717693
34.86709695126466,60.02274923020889
35.037139121850004,60.178105472486564
35.24008449722066,60.32677203076901
35.568052085433486,60.391366570781834
35.82442273004084,60.331546653336204
36.12394640285946,60.39973412981879
36.140809450887666,60.56283443501865
36.3307024174721,60.70370775731238
36.68697396928587,60.73522397236891
37.01650567147974,60.81328089308215
37.22468261084742,60.94812949996819
37.38107008189752,61.01084744394213
37.49682210739884,60.85369650786037
37.71845776819772,60.71531971700435
37.95743335118473,60.59447271320744
38.276529140088186,60.53800635957188
38.31533320119334,60.36144576802799
38.536547152727444,60.22776230399707
38.74817492605525,60.08754159608718
39.05140319518916,60.09014146948423
39.20826357043208,60.25167274716224
39.470004554734686,60.35611181161573
39.793510267021894,60.42564680911119
39.9751691592574,60.548558370019855
39.97485294166579,60.727868587638774
40.252146310496926,60.78223773686219
40.6062168715437,60.73329689470908
40.94395234871464,60.66351622292013
41.27480286971903,60.59333049393821
41.601932591463964,60.53353610008851
41.504064211824854,60.36100602678792
41.39765247531711,60.18913109950513
41.57767929939969,60.041046266992524
41.913227946835796,59.98767564092639
42.11047303268505,60.13599801861736
42.412955073164746,60.10927264732627
42.71650318412865,60.062165114381116
42.822748934359296,59.9009641253164
42.98298766446491,59.74189600900958
43.061528673477405,59.58504571989299
43.37880238839484,59.61472614045898
43.73273989096947,59.63229483251068
44.03605813749881,59.68422753086625
44.336794468960946,59.70433906933776
44.649055603354114,59.75113639673045
44.86932888644112,59.63401973412674
45.05322058949016,59.480375296404574
45.165744844524085,59.31669837235197
45.35248530939087,59.20118284520904
45.6670487139565,59.24081072271023
45.973520451689566,59.25674263012908
46.18833593484238,59.39698225632592
46.29758643776001,59.5664467029388
46.5290045136695,59.6575784322098
46.883740399942326,59.643443058488565
47.15253373717802,59.56443254037147
47.20125946449457,59.39607387970346
47.29360788630975,59.2257032165018
47.537631998065415,59.24463231736131
47.57450625979119,59.419397035937386
47.74836003861199,59.57045467190409
47.84919197821067,59.737697402635284
48.128629339543764,59.74214594803141
48.44068844780948,59.65523622455509
48.78035633421029,59.60549482671649
49.02991523740313,59.71501021963793
49.37891274318752,59.70753237589721
49.716144615251544,59.74578475316698
49.96354971188688,59.86609897825428
50.139123715935845,59.98068108191215
50.12992100670818,60.158865013605705
50.319594859051335,60.257229399959066
50.59116513853982,60.15657822424784
50.88080014138296,60.115469807654485
51.19033363881401,60.11275893310266
51.40626330454854,59.992179313205334
51.76179536932609,60.00073871955419
52.00231464997613,59.94884274247366
52.19400889194283,60.09021476189001
52.35497496665544,60.25059015831434
52.25665708247115,60.40963283830334
51.93395041693565,60.471937867528965
51.78900332496356,60.62828306397024
51.78333624782194,60.799208483616525
52.11582116307231,60.823919871758235
52.46928203943235,60.84063470453263
52.71308051869692,60.96132519405697
53.021401714034894,61.03337751244253
53.1410724481505,60.89760346328428
53.40443287403904,60.78127941793751
53.75738930582872,60.76277826292891
54.023877624210606,60.86758484951284
54.38678107363001,60.861748038058195
54.72652454082156,60.91440659835528
54.914912302277976,61.062571324612875
55.226263560166096,61.13985889272377
55.561079096313925,61.15890937641581
55.81032622263228,61.26393971739041
56.109032076911525,61.16591801585431
56.37406413202578,61.04905021468094
56.63030904249101,60.92272103279184
56.85181032646183,60.825637581672915
57.134958587095625,60.83089485319901
